Building ID,Building Name,Location,Description,Date,Energy Consumption (kWh),Occupancy (People),Carbon Emissions (kg CO2),HVAC Usage (Hours),Renewable Energy Contribution (%),Water Usage (Gallons),Outdoor Temperature (°F),Latitude,Longitude
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-01,1338.69,173,1445.78,9.0,10.82,1350.04,57,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-02,1422.76,125,1536.58,10.0,9.99,977.53,89,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-03,1263.7,162,1364.8,8.0,9.33,1351.22,62,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-04,1279.86,177,1382.25,11.0,10.9,1473.36,77,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-05,1103.07,126,1191.31,11.0,10.29,916.91,51,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-06,679.69,0,734.07,0.0,10.91,0.0,44,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-07,700.63,0,756.68,0.0,9.92,0.0,50,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-08,1136.98,142,1227.94,8.0,10.54,1117.03,69,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-09,1354.65,171,1463.02,8.0,10.31,1360.42,43,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-10,1382.48,132,1493.07,10.0,10.22,1012.77,33,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-11,1025.57,159,1107.61,10.0,9.63,1308.85,69,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-12,1149.66,162,1241.64,8.0,10.78,1240.9,78,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-13,681.92,0,736.48,0.0,9.12,0.0,80,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-14,724.57,0,782.53,0.0,9.54,0.0,55,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-15,967.05,142,1044.42,9.0,9.04,1050.66,39,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-16,1158.55,149,1251.23,9.0,10.06,1214.68,61,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-17,964.76,147,1041.94,11.0,10.04,1217.76,43,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-18,1109.69,166,1198.47,11.0,10.04,1454.43,68,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-19,1020.26,121,1101.89,11.0,10.61,894.47,45,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-20,652.49,0,704.69,0.0,9.04,0.0,35,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-21,798.66,0,862.56,0.0,10.04,0.0,74,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-22,1138.43,120,1229.51,9.0,10.29,1051.05,98,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-23,1366.59,121,1475.92,11.0,10.57,1022.28,84,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-24,1179.84,143,1274.23,9.0,9.13,1081.82,77,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-25,1078.37,149,1164.64,10.0,9.95,1086.59,38,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-26,1419.74,176,1533.32,12.994404465900402,10.98,1420.53,94,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-27,853.28,0,921.54,0.0,9.15,0.0,73,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-28,640.91,0,692.18,0.0,9.39,0.0,31,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-29,1258.76,166,1359.46,10.0,9.29,1410.63,83,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-30,1265.26,143,1366.48,10.0,9.52,1108.58,92,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-07-31,1400.39,137,1512.42,9.0,10.78,1141.53,43,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-01,989.86,128,1069.05,8.0,10.26,1013.28,85,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-02,1024.45,177,1106.41,10.0,9.48,1416.17,76,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-03,771.73,0,833.47,0.0,9.15,0.0,88,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-04,808.41,0,873.08,0.0,9.92,0.0,49,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-05,1167.75,122,1261.17,8.0,9.89,919.23,85,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-06,983.99,170,1062.71,11.0,10.59,1456.23,52,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-07,1076.15,177,1162.24,8.0,10.9,1556.13,96,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-08,1301.63,178,1405.76,10.0,9.52,1406.06,64,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-09,1244.91,124,1344.5,10.0,10.96,930.52,98,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-10,804.27,0,868.61,0.0,10.82,0.0,91,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-11,852.52,0,920.72,0.0,10.04,0.0,89,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-12,1323.51,129,1429.39,9.0,10.44,979.85,85,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-13,1267.5,159,1368.89,8.0,10.13,1341.1,64,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-14,1199.47,120,1295.43,8.0,9.71,1041.83,71,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-15,1069.76,158,1155.35,8.0,9.64,1351.99,61,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-16,1309.85,125,1414.64,9.0,9.06,996.18,41,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-17,766.78,0,828.12,0.0,9.24,0.0,65,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-18,690.58,0,745.82,0.0,10.84,0.0,87,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-19,981.56,165,1060.08,9.0,9.78,1387.13,61,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-20,1400.84,177,1512.91,10.0,9.71,1497.43,89,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-21,1080.48,153,1166.92,9.0,10.31,1160.45,78,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-22,1051.96,175,1136.12,8.0,10.01,1321.84,73,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-23,978.69,122,1056.98,8.0,10.73,933.54,33,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-24,849.73,0,917.71,0.0,10.16,0.0,93,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-25,743.07,0,802.51,0.0,10.03,0.0,71,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-26,1095.6,141,1183.25,11.0,10.89,1216.56,53,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-27,1161.34,166,1254.24,9.0,10.0,1249.56,92,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-28,1243.74,131,1343.24,9.0,10.71,986.6,57,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-29,994.16,124,1073.69,11.0,10.01,974.03,75,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-30,1349.22,170,1457.16,9.0,10.39,1433.75,63,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-08-31,764.54,0,825.7,0.0,9.3,0.0,73,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-01,731.26,0,789.76,0.0,9.56,0.0,65,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-02,978.03,127,1056.28,11.0,9.0,999.05,65,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-03,1210.8,123,1307.67,11.0,9.45,945.47,31,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-04,1105.89,133,1194.36,8.0,10.46,1163.34,96,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-05,1067.66,159,1153.07,10.0,10.7,1252.32,54,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-06,1105.41,139,1193.84,10.0,10.63,1041.19,40,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-07,682.83,0,737.46,0.0,10.8,0.0,60,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-08,859.64,0,928.41,0.0,10.51,0.0,82,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-09,1243.51,159,1342.99,8.0,10.09,1325.25,92,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-10,1040.31,166,1123.54,10.0,10.9,1206.47,60,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-11,1087.36,156,1174.35,9.0,10.43,1312.65,90,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-12,1009.21,150,1089.94,10.0,9.74,1303.9,92,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-13,1357.2,161,1465.78,10.0,9.92,1396.45,87,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-14,776.04,0,838.13,0.0,10.46,0.0,32,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-15,654.93,0,707.33,0.0,10.61,0.0,41,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-16,1125.76,140,1215.83,11.0,10.71,1165.06,67,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-17,1308.99,153,1413.71,11.0,9.99,1194.75,58,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-18,1038.26,167,1121.32,10.0,9.77,1209.13,81,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-19,1362.72,120,1471.74,10.0,10.94,948.03,61,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-20,1072.79,162,1158.61,11.0,10.09,1417.06,69,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-21,590.88,0,638.15,0.0,10.01,0.0,77,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-22,824.44,0,890.4,0.0,9.36,0.0,90,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-23,1225.3,143,1323.32,8.0,10.73,1065.58,100,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-24,1108.7,137,1197.39,11.0,10.35,1161.03,97,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-25,1080.22,157,1166.64,10.0,10.67,1358.01,74,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-26,965.84,160,1043.1,8.0,10.1,1225.63,84,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-27,1107.25,141,1195.83,10.0,9.67,1180.5,100,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-28,692.5,0,747.9,0.0,9.14,0.0,72,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-29,658.3,0,710.96,0.0,9.87,0.0,75,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-09-30,1119.58,123,1209.15,9.0,10.89,1011.89,88,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-01,1282.31,157,1384.89,8.0,9.84,1319.04,64,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-02,1008.66,136,1089.35,9.0,9.86,1192.53,69,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-03,992.4,151,1071.79,8.0,10.94,1114.57,62,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-04,1153.73,164,1246.03,10.0,9.85,1271.73,59,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-05,690.51,0,745.75,0.0,9.53,0.0,45,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-06,715.12,0,772.32,0.0,9.54,0.0,54,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-07,1275.24,178,1377.26,10.0,9.15,1303.13,70,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-08,1416.68,137,1530.02,8.0,10.2,1123.1,45,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-09,1271.28,136,1372.98,8.0,10.93,1033.79,98,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-10,1284.49,162,1387.25,10.0,9.63,1236.67,53,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-11,1246.88,171,1346.63,11.0,9.21,1273.56,54,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-12,848.08,0,915.93,0.0,10.47,0.0,57,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-13,634.36,0,685.11,0.0,10.18,0.0,91,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-14,1286.45,144,1389.37,8.0,10.17,1095.11,65,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-15,1176.12,177,1270.21,9.0,10.68,1327.79,97,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-16,1282.78,178,1385.4,8.0,9.02,1405.08,66,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-17,1004.46,164,1084.82,11.0,9.87,1248.69,42,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-18,1168.51,163,1261.99,8.0,10.18,1333.55,54,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-19,759.65,0,820.43,0.0,9.48,0.0,67,34.0522,-118.2437
2,Building B,Los Angeles,Old office building with high maintenance requirements.,2024-10-20,602.32,0,650.51,0.0,9.4,0.0,59,34.0522,-118.2437
